0.025944,0.0
0.045023,0.027162
0.018342,0.0
0.01095,0.006228
0.013796,0.0
0.011084,0.0
0.011361,0.006962
0.010341,0.0
0.016566,0.013519
0.011452,0.00958
0.010772,0.008952
0.012656,0.016367
0.017374,0.014323
0.016801,0.019158
0.011494,0.008065
0.014439,0.010932
0.0125,0.010634
0.011229,0.008507
0.010733,0.007192
0.012128,0.007928
0.011218,0.008612
0.011969,0.008533
0.010329,0.008769
0.012996,0.009842
0.01039,0.0065
0.013138,0.008697
0.027227,0.0
0.01031,0.007901
0.011713,0.010431
0.02465,0.0
0.010399,0.007381
0.010884,0.006712
0.010805,0.009329
0.010037,0.006014
0.010524,0.007
0.01055,0.006147
0.012622,0.006429
0.012483,0.009447
0.016396,0.00995
0.012023,0.0
0.010758,0.007181
0.010031,0.00539
0.01092,0.006592
0.011521,0.007118
0.010789,0.006207
0.011241,0.006188
0.012178,0.010774
0.01,0.006106
0.01018,0.006709
0.013264,0.008105
0.013418,0.008849
0.010282,0.006981
0.010503,0.007109
0.01044,0.006097
0.011425,0.00707
0.013869,0.007158
0.011494,0.006602
0.01128,0.007079
0.01284,0.007829
0.011218,0.007315
0.012477,0.006658
0.01072,0.005887
0.010108,0.006305
0.010059,0.006118
0.010889,0.0
0.014531,0.0
0.01446,0.008797
0.010261,0.004924
0.010151,0.006473
0.010293,0.005847
0.010778,0.006616
0.010289,0.005861
0.010829,0.006648
0.010985,0.006991
0.010069,0.006096
0.022549,0.0
0.010275,0.005656
0.012369,0.008813
0.021532,0.015024
0.013989,0.009261
0.012007,0.0
0.010794,0.006258
0.010904,0.006071
0.011386,0.0
0.016118,0.00922
0.018657,0.010641
0.010024,0.006069
0.041295,0.033304
0.010894,0.008786
0.010575,0.0
0.010625,0.006146
0.010901,0.006677
0.01032,0.006964
0.010301,0.007523
0.415851,0.995218
0.020287,0.0
0.014875,0.0
0.010289,0.006386
0.011836,0.0
0.014683,0.0
0.014394,0.008577
0.011316,0.007164
0.011836,0.0
0.011114,0.0
0.011113,0.0
0.011782,0.008885
0.010771,0.005629
0.010337,0.006028
0.010123,0.005517
0.010179,0.007071
0.010845,0.0
0.010293,0.0
0.019577,0.011185
0.011863,0.005743
0.013338,0.009707
0.013614,0.007825
0.017484,0.010576
0.013616,0.007804
0.01818,0.012097
0.010871,0.007998
0.01797,0.008967
0.011723,0.005257
0.010924,0.005783
0.014551,0.0084
0.010401,0.006471
0.010108,0.005387
0.01039,0.005638
0.011026,0.007212
0.011199,0.008486
0.011697,0.006626
0.012455,0.006588
0.010114,0.006229
0.010403,0.007586
0.012059,0.008688
0.011194,0.006916
0.019664,0.012255
0.010922,0.007582
0.010541,0.006984
0.01486,0.011185
0.011369,0.007193
0.010961,0.008306
0.010461,0.00727
0.012364,0.007165
0.019275,0.013137
0.010915,0.007606
0.010953,0.00727
0.01772,0.0
0.012606,0.012028
0.01365,0.010628
0.010354,0.008164
0.01241,0.007297
0.014977,0.010406
0.015548,0.0
0.013374,0.009776
0.015139,0.01057
0.012453,0.009731
0.082537,0.0
0.011116,0.007433
0.010061,0.005705
0.010194,0.005431
0.010586,0.007498
0.010848,0.006992
0.011829,0.006904
0.015463,0.008453
0.010698,0.006822
0.015498,0.010556
0.010209,0.0
0.010561,0.006401
0.012131,0.007348
0.012716,0.008454
0.012531,0.006803
0.011089,0.0
0.010264,0.005924
0.010349,0.006568
0.011092,0.008137
0.013199,0.010835
0.01151,0.00767
0.017057,0.008959
