0.029336,0.0
0.041483,0.039807
0.017928,0.02124
0.011131,0.009328
0.015875,0.015697
0.011186,0.012779
0.010702,0.01149
0.011633,0.01138
0.010666,0.010574
0.018062,0.017866
0.012971,0.014466
0.01463,0.01508
0.018738,0.018358
0.018087,0.018154
0.010415,0.009615
0.011831,0.012067
0.01466,0.014767
0.013256,0.014243
0.010007,0.009345
0.011753,0.012135
0.011235,0.011519
0.010936,0.011528
0.012557,0.01285
0.011378,0.011528
0.012533,0.011863
0.010218,0.011157
0.01346,0.013069
0.010543,0.009794
0.011104,0.011223
0.012167,0.011994
0.02443,0.021615
0.010217,0.009844
0.012138,0.011737
0.010342,0.01013
0.01162,0.010226
0.010149,0.008513
0.01037,0.010269
0.011789,0.011723
0.010582,0.01214
0.011195,0.008608
0.015067,0.014937
0.010856,0.011556
0.011806,0.012927
0.011007,0.010617
0.010568,0.007935
0.010387,0.009119
0.010203,0.010081
0.012016,0.010585
0.010097,0.011039
0.010227,0.010604
0.012795,0.012864
0.011155,0.010079
0.011137,0.009561
0.010942,0.010941
0.015014,0.015073
0.012984,0.013239
0.011388,0.010642
0.0102,0.010839
0.010736,0.010283
0.013458,0.011738
0.013284,0.011735
0.013058,0.013284
0.011848,0.011579
0.011978,0.010243
0.011711,0.012611
0.010344,0.010416
0.011837,0.009975
0.012937,0.011307
0.012642,0.012131
0.010847,0.009689
0.01215,0.010695
0.011863,0.010092
0.010033,0.00853
0.010084,0.011045
0.014377,0.014337
0.011248,0.010194
0.011727,0.010826
0.010032,0.011414
0.011043,0.010957
0.01142,0.010831
0.010625,0.009974
0.010385,0.0
0.012286,0.012524
0.019123,0.021503
0.015379,0.014363
0.010993,0.010656
0.010029,0.009492
0.010618,0.010127
0.011998,0.012331
0.016743,0.015659
0.01932,0.019937
0.010001,0.0094
0.01066,0.010098
0.044259,0.027808
0.010654,0.008645
0.012099,0.0109
0.010935,0.010143
0.011702,0.008911
0.010021,0.009786
0.011492,0.009558
0.010412,0.009471
0.011773,0.010927
0.01158,0.010011
0.01003,0.008695
0.01126,0.011093
0.010476,0.009735
0.012148,0.011976
0.01197,0.0
0.010035,0.009654
0.01022,0.009166
0.012352,0.012872
0.010208,0.010694
0.014758,0.016317
0.015091,0.016656
0.012448,0.012595
0.01076,0.009864
0.010516,0.010651
0.01044,0.0
0.011883,0.012073
0.010709,0.011028
0.010414,0.009474
0.010991,0.01101
0.011184,0.01119
0.010202,0.01024
0.011091,0.010732
0.013727,0.013373
0.011585,0.011653
0.010429,0.01044
0.010702,0.011064
0.010143,0.008034
0.010976,0.009701
0.02333,0.023192
0.011216,0.013388
0.014563,0.012496
0.015402,0.01455
0.01904,0.017333
0.013624,0.0
0.021709,0.020576
0.011335,0.01348
0.011603,0.009397
0.017092,0.018063
0.010117,0.009877
0.011863,0.01153
0.014298,0.014569
0.011387,0.010123
0.010364,0.0109
0.011033,0.009741
0.012124,0.011895
0.010659,0.010737
0.010222,0.009115
0.012928,0.013666
0.012508,0.012306
0.010226,0.00975
0.012648,0.012958
0.010861,0.010926
0.011058,0.009884
0.010782,0.011325
0.011927,0.010076
0.010943,0.009656
0.011078,0.010845
0.011199,0.009437
0.01066,0.011269
0.010062,0.008726
0.010494,0.010037
0.011136,0.010709
0.010346,0.010367
0.010084,0.012499
0.010811,0.009485
0.011732,0.011357
0.019998,0.019617
0.012244,0.011877
0.012917,0.012198
0.011867,0.012005
0.017713,0.016498
0.012555,0.011892
0.013013,0.011598
0.01093,0.009915
0.010809,0.011142
0.010636,0.009334
0.010865,0.01177
0.012379,0.012591
0.019475,0.020844
0.012195,0.013298
0.011535,0.011674
0.014196,0.014097
0.016036,0.0137
0.011519,0.010938
0.011351,0.010997
0.01758,0.016964
0.012967,0.015728
0.016924,0.0
0.013537,0.015567
0.016516,0.014782
0.012499,0.011239
0.010318,0.008374
0.010413,0.012068
0.011802,0.010391
0.010501,0.010297
0.010375,0.010167
0.011817,0.011267
0.010426,0.009171
0.012375,0.011764
0.010026,0.011008
0.010104,0.008591
0.01037,0.010558
0.014155,0.014011
0.023672,0.024636
0.015471,0.015503
0.010751,0.010185
0.011071,0.011412
0.011191,0.01019
0.01048,0.009737
0.010223,0.009509
0.010722,0.010531
0.010675,0.01037
0.014235,0.013876
0.011525,0.010503
0.010317,0.01024
0.018631,0.017132
0.010227,0.0
0.010362,0.008126
0.019251,0.016562
0.012424,0.010679
